time,lat_5deg,lon_5deg,ph
1969-12-31,70.0,-95.0,7.864769
1969-12-31,70.0,-90.0,7.8779874
1969-12-31,70.0,-85.0,7.7923126
1969-12-31,70.0,-80.0,8.087569
1969-12-31,70.0,-75.0,8.093026
1969-12-31,70.0,-70.0,8.134673
1969-12-31,70.0,-65.0,8.133836
1969-12-31,70.0,-60.0,8.126371
1969-12-31,70.0,-55.0,8.134058
1969-12-31,70.0,-30.0,8.220678
1969-12-31,70.0,-25.0,8.216676
1969-12-31,70.0,-20.0,8.204195
1969-12-31,70.0,-15.0,8.19679
1969-12-31,70.0,-10.0,8.181404
1969-12-31,70.0,-5.0,8.1765995
1969-12-31,70.0,-0.0,8.168202
1969-12-31,70.0,5.0,8.164443
1969-12-31,70.0,10.0,8.160081
1969-12-31,70.0,15.0,8.164826
1969-12-31,70.0,20.0,8.171174
1969-12-31,70.0,25.0,8.178566
1969-12-31,70.0,30.0,8.182785
1969-12-31,70.0,35.0,8.183952
1969-12-31,70.0,40.0,8.181174
1969-12-31,70.0,45.0,8.180017
1969-12-31,70.0,50.0,8.172602
1969-12-31,70.0,55.0,8.151101
1969-12-31,70.0,60.0,8.145386
1969-12-31,70.0,65.0,8.092542
1969-12-31,70.0,70.0,8.017797
1969-12-31,70.0,75.0,7.994277
1969-12-31,70.0,130.0,8.051702
1969-12-31,70.0,135.0,8.034276
1969-12-31,70.0,140.0,8.030049
1969-12-31,70.0,150.0,8.078654
1969-12-31,70.0,155.0,8.090995
1969-12-31,70.0,160.0,8.094197
1969-12-31,70.0,165.0,8.115902
1969-12-31,70.0,170.0,8.129936
1969-12-31,70.0,175.0,8.139079
1969-12-31,70.0,180.0,8.142753
1969-12-31,75.0,-180.0,8.142076
1969-12-31,75.0,-175.0,8.140577
1969-12-31,75.0,-170.0,8.138888
1969-12-31,75.0,-165.0,8.136456
1969-12-31,75.0,-160.0,8.132583
1969-12-31,75.0,-155.0,8.125695
1969-12-31,75.0,-150.0,8.122095
1969-12-31,75.0,-145.0,8.121722
1969-12-31,75.0,-140.0,8.12195
1969-12-31,75.0,-135.0,8.12231
1969-12-31,75.0,-130.0,8.120811
1969-12-31,75.0,-125.0,8.118127
1969-12-31,75.0,-120.0,8.11661
1969-12-31,75.0,-115.0,8.095603
1969-12-31,75.0,-110.0,8.067847
1969-12-31,75.0,-105.0,8.071034
1969-12-31,75.0,-100.0,8.077068
1969-12-31,75.0,-95.0,8.083825
1969-12-31,75.0,-90.0,8.049312
1969-12-31,75.0,-85.0,8.074196
1969-12-31,75.0,-80.0,8.125683
1969-12-31,75.0,-75.0,8.137325
1969-12-31,75.0,-70.0,8.145317
1969-12-31,75.0,-65.0,8.145615
1969-12-31,75.0,-60.0,8.143297
1969-12-31,75.0,-55.0,8.136082
1969-12-31,75.0,-20.0,8.184384
1969-12-31,75.0,-15.0,8.197374
1969-12-31,75.0,-10.0,8.210385
1969-12-31,75.0,-5.0,8.210506
1969-12-31,75.0,-0.0,8.204042
1969-12-31,75.0,5.0,8.182653
1969-12-31,75.0,10.0,8.174806
1969-12-31,75.0,15.0,8.178949
1969-12-31,75.0,20.0,8.190867
1969-12-31,75.0,25.0,8.184226
1969-12-31,75.0,30.0,8.1804905
1969-12-31,75.0,35.0,8.184092
1969-12-31,75.0,40.0,8.185607
1969-12-31,75.0,45.0,8.18626
1969-12-31,75.0,50.0,8.193389
1969-12-31,75.0,55.0,8.199207
1969-12-31,75.0,60.0,8.168411
1969-12-31,75.0,65.0,8.158429
1969-12-31,75.0,70.0,8.137762
1969-12-31,75.0,75.0,8.104607
1969-12-31,75.0,80.0,8.0716
1969-12-31,75.0,85.0,8.059963
1969-12-31,75.0,90.0,8.100565
1969-12-31,75.0,95.0,8.118116
1969-12-31,75.0,100.0,8.108662
1969-12-31,75.0,105.0,8.0259075
1969-12-31,75.0,110.0,8.149692
1969-12-31,75.0,115.0,8.188563
1969-12-31,75.0,120.0,8.094945
1969-12-31,75.0,125.0,8.014341
1969-12-31,75.0,130.0,8.044301
1969-12-31,75.0,135.0,8.075326
1969-12-31,75.0,140.0,8.088702
1969-12-31,75.0,145.0,8.099437
1969-12-31,75.0,150.0,8.10879
1969-12-31,75.0,155.0,8.121678
1969-12-31,75.0,160.0,8.13413
1969-12-31,75.0,165.0,8.139642
1969-12-31,75.0,170.0,8.140298
1969-12-31,75.0,175.0,8.140907
1969-12-31,75.0,180.0,8.141716
1969-12-31,80.0,-180.0,8.128537
1969-12-31,80.0,-175.0,8.127745
1969-12-31,80.0,-170.0,8.127125
1969-12-31,80.0,-165.0,8.126646
1969-12-31,80.0,-160.0,8.126359
1969-12-31,80.0,-155.0,8.12664
1969-12-31,80.0,-150.0,8.127077
1969-12-31,80.0,-145.0,8.127868
1969-12-31,80.0,-140.0,8.12832
1969-12-31,80.0,-135.0,8.127264
1969-12-31,80.0,-130.0,8.125235
1969-12-31,80.0,-125.0,8.123786
1969-12-31,80.0,-120.0,8.122729
1969-12-31,80.0,-115.0,8.122111
1969-12-31,80.0,-110.0,8.120054
1969-12-31,80.0,-105.0,8.116661
1969-12-31,80.0,-100.0,8.111281
1969-12-31,80.0,-95.0,8.104565
1969-12-31,80.0,-90.0,8.080951
1969-12-31,80.0,-75.0,8.1321535
1969-12-31,80.0,-70.0,8.127818
1969-12-31,80.0,-65.0,8.121206
1969-12-31,80.0,-60.0,8.115162
1969-12-31,80.0,-55.0,8.115038
1969-12-31,80.0,-50.0,8.115066
1969-12-31,80.0,-20.0,8.149456
1969-12-31,80.0,-15.0,8.152253
1969-12-31,80.0,-10.0,8.157829
1969-12-31,80.0,-5.0,8.162916
1969-12-31,80.0,-0.0,8.1806965
1969-12-31,80.0,5.0,8.195555
1969-12-31,80.0,10.0,8.201653
1969-12-31,80.0,15.0,8.200151
1969-12-31,80.0,20.0,8.195805
1969-12-31,80.0,25.0,8.193417
1969-12-31,80.0,30.0,8.18961
1969-12-31,80.0,35.0,8.188039
1969-12-31,80.0,40.0,8.189533
1969-12-31,80.0,45.0,8.192207
1969-12-31,80.0,50.0,8.1964245
1969-12-31,80.0,55.0,8.198986
1969-12-31,80.0,60.0,8.198895
1969-12-31,80.0,65.0,8.198301
1969-12-31,80.0,70.0,8.198339
1969-12-31,80.0,75.0,8.196175
1969-12-31,80.0,80.0,8.188862
1969-12-31,80.0,85.0,8.183233
1969-12-31,80.0,90.0,8.182139
1969-12-31,80.0,95.0,8.1783085
1969-12-31,80.0,100.0,8.168819
1969-12-31,80.0,105.0,8.159419
1969-12-31,80.0,110.0,8.148504
1969-12-31,80.0,115.0,8.144981
1969-12-31,80.0,120.0,8.126808
1969-12-31,80.0,125.0,8.10762
1969-12-31,80.0,130.0,8.111014
1969-12-31,80.0,135.0,8.123805
1969-12-31,80.0,140.0,8.130947
1969-12-31,80.0,145.0,8.134656
1969-12-31,80.0,150.0,8.135687
1969-12-31,80.0,155.0,8.137125
1969-12-31,80.0,160.0,8.136576
1969-12-31,80.0,165.0,8.13367
1969-12-31,80.0,170.0,8.13153
1969-12-31,80.0,175.0,8.130209
1969-12-31,80.0,180.0,8.128729
1969-12-31,85.0,-180.0,8.127597
1969-12-31,85.0,-175.0,8.127285
1969-12-31,85.0,-170.0,8.127035
1969-12-31,85.0,-165.0,8.126904
1969-12-31,85.0,-160.0,8.127104
1969-12-31,85.0,-155.0,8.127664
1969-12-31,85.0,-150.0,8.128583
1969-12-31,85.0,-145.0,8.129634
1969-12-31,85.0,-140.0,8.130769
1969-12-31,85.0,-135.0,8.131573
1969-12-31,85.0,-130.0,8.131978
1969-12-31,85.0,-125.0,8.13119
1969-12-31,85.0,-120.0,8.130606
1969-12-31,85.0,-115.0,8.12887
1969-12-31,85.0,-110.0,8.126835
1969-12-31,85.0,-105.0,8.127035
1969-12-31,85.0,-100.0,8.12214
1969-12-31,85.0,-95.0,8.122941
1969-12-31,85.0,-90.0,8.121177
1969-12-31,85.0,-85.0,8.12196
1969-12-31,85.0,-80.0,8.120396
1969-12-31,85.0,-75.0,8.124075
1969-12-31,85.0,-70.0,8.122394
1969-12-31,85.0,-65.0,8.124003
1969-12-31,85.0,-60.0,8.120963
1969-12-31,85.0,-55.0,8.123341
1969-12-31,85.0,-50.0,8.126868
1969-12-31,85.0,-45.0,8.126125
1969-12-31,85.0,-40.0,8.13334
1969-12-31,85.0,-35.0,8.129386
1969-12-31,85.0,-30.0,8.132902
1969-12-31,85.0,-25.0,8.132242
1969-12-31,85.0,-20.0,8.138588
1969-12-31,85.0,-15.0,8.140219
1969-12-31,85.0,-10.0,8.144045
1969-12-31,85.0,-5.0,8.15126
1969-12-31,85.0,-0.0,8.158025
1969-12-31,85.0,5.0,8.164213
1969-12-31,85.0,10.0,8.168012
1969-12-31,85.0,15.0,8.172654
1969-12-31,85.0,20.0,8.174504
1969-12-31,85.0,25.0,8.172146
1969-12-31,85.0,30.0,8.170586
1969-12-31,85.0,35.0,8.168885
1969-12-31,85.0,40.0,8.168882
1969-12-31,85.0,45.0,8.167246
1969-12-31,85.0,50.0,8.165519
1969-12-31,85.0,55.0,8.168237
1969-12-31,85.0,60.0,8.158243
1969-12-31,85.0,65.0,8.164333
1969-12-31,85.0,70.0,8.160063
1969-12-31,85.0,75.0,8.1536045
1969-12-31,85.0,80.0,8.163518
1969-12-31,85.0,85.0,8.14981
1969-12-31,85.0,90.0,8.154072
1969-12-31,85.0,95.0,8.14308
1969-12-31,85.0,100.0,8.141204
1969-12-31,85.0,105.0,8.130588
1969-12-31,85.0,110.0,8.125769
1969-12-31,85.0,115.0,8.121897
1969-12-31,85.0,120.0,8.119403
1969-12-31,85.0,125.0,8.120173
1969-12-31,85.0,130.0,8.123161
1969-12-31,85.0,135.0,8.126036
1969-12-31,85.0,140.0,8.128321
1969-12-31,85.0,145.0,8.129203
1969-12-31,85.0,150.0,8.129598
1969-12-31,85.0,155.0,8.129695
1969-12-31,85.0,160.0,8.128912
1969-12-31,85.0,165.0,8.128611
1969-12-31,85.0,170.0,8.128917
1969-12-31,85.0,175.0,8.127929
1969-12-31,85.0,180.0,8.128323
1969-12-31,90.0,-180.0,8.126719
1969-12-31,90.0,-175.0,8.128036
1969-12-31,90.0,-170.0,8.127335
1969-12-31,90.0,-165.0,8.13012
1969-12-31,90.0,-160.0,8.130775
1969-12-31,90.0,-155.0,8.132922
1969-12-31,90.0,-150.0,8.130222
1969-12-31,90.0,-145.0,8.130408
1969-12-31,90.0,-140.0,8.131738
1969-12-31,90.0,-135.0,8.13311
1969-12-31,90.0,-130.0,8.1343565
1969-12-31,90.0,-125.0,8.135595
1969-12-31,90.0,-120.0,8.136167
1969-12-31,90.0,-115.0,8.137394
1969-12-31,90.0,-110.0,8.13803
1969-12-31,90.0,-100.0,8.139941
1969-12-31,90.0,-95.0,8.140516
1969-12-31,90.0,-90.0,8.140649
1969-12-31,90.0,-85.0,8.142264
1969-12-31,90.0,-80.0,8.143322
1969-12-31,90.0,-75.0,8.142455
1969-12-31,90.0,-70.0,8.144042
1969-12-31,90.0,-65.0,8.145355
1969-12-31,90.0,-60.0,8.143636
1969-12-31,90.0,-55.0,8.143739
1969-12-31,90.0,-45.0,8.146292
1969-12-31,90.0,-40.0,8.1474
1969-12-31,90.0,-35.0,8.148735
1969-12-31,90.0,-30.0,8.145869
1969-12-31,90.0,-25.0,8.146929
1969-12-31,90.0,-20.0,8.15057
1969-12-31,90.0,-10.0,8.152094
1969-12-31,90.0,-5.0,8.149026
1969-12-31,90.0,-0.0,8.150295
1969-12-31,90.0,5.0,8.147509
1969-12-31,90.0,10.0,8.149682
1969-12-31,90.0,15.0,8.149838
1969-12-31,90.0,20.0,8.150138
1969-12-31,90.0,25.0,8.15454
1969-12-31,90.0,30.0,8.146186
1969-12-31,90.0,35.0,8.138615
1969-12-31,90.0,40.0,8.145773
1969-12-31,90.0,45.0,8.143546
1969-12-31,90.0,50.0,8.141062
1969-12-31,90.0,55.0,8.139227
1969-12-31,90.0,65.0,8.136509
1969-12-31,90.0,70.0,8.135801
1969-12-31,90.0,80.0,8.132038
1969-12-31,90.0,85.0,8.1330805
1969-12-31,90.0,90.0,8.131218
1969-12-31,90.0,95.0,8.128954
1969-12-31,90.0,100.0,8.127777
1969-12-31,90.0,105.0,8.126337
1969-12-31,90.0,110.0,8.134853
1969-12-31,90.0,115.0,8.127308
1969-12-31,90.0,125.0,8.12449
1969-12-31,90.0,130.0,8.12599
1969-12-31,90.0,135.0,8.1258135
1969-12-31,90.0,140.0,8.131374
1969-12-31,90.0,145.0,8.124935
1969-12-31,90.0,150.0,8.128472
1969-12-31,90.0,155.0,8.125756
1969-12-31,90.0,165.0,8.125738
1969-12-31,90.0,170.0,8.127512
1969-12-31,90.0,180.0,8.129213
1970-12-31,-80.0,-180.0,8.142698
1970-12-31,-80.0,-175.0,8.13928
1970-12-31,-80.0,-170.0,8.135985
1970-12-31,-80.0,-165.0,8.142791
1970-12-31,-80.0,-160.0,8.145603
1970-12-31,-80.0,-50.0,8.168875
1970-12-31,-80.0,-45.0,8.190651
1970-12-31,-80.0,-40.0,8.200623
1970-12-31,-80.0,-35.0,8.208639
1970-12-31,-80.0,165.0,8.098674
1970-12-31,-80.0,175.0,8.142535
1970-12-31,-80.0,180.0,8.144661
1970-12-31,-75.0,-180.0,8.095241
1970-12-31,-75.0,-175.0,8.103286
1970-12-31,-75.0,-170.0,8.107325
1970-12-31,-75.0,-165.0,8.109538
1970-12-31,-75.0,-160.0,8.11617
1970-12-31,-75.0,-155.0,8.114952
1970-12-31,-75.0,-150.0,8.111228
1970-12-31,-75.0,-145.0,8.111638
1970-12-31,-75.0,-140.0,8.111112
1970-12-31,-75.0,-135.0,8.114325
1970-12-31,-75.0,-130.0,8.1139765
1970-12-31,-75.0,-125.0,8.095251
1970-12-31,-75.0,-120.0,8.088879
1970-12-31,-75.0,-115.0,8.099904
1970-12-31,-75.0,-110.0,8.106075
1970-12-31,-75.0,-105.0,8.104325
1970-12-31,-75.0,-100.0,8.077958
1970-12-31,-75.0,-90.0,8.07377
1970-12-31,-75.0,-85.0,8.077994
1970-12-31,-75.0,-80.0,8.097863
1970-12-31,-75.0,-75.0,8.165859
1970-12-31,-75.0,-60.0,8.071991
1970-12-31,-75.0,-55.0,8.075845
1970-12-31,-75.0,-50.0,8.080776
1970-12-31,-75.0,-45.0,8.084436
1970-12-31,-75.0,-40.0,8.112063
1970-12-31,-75.0,-35.0,8.139226
1970-12-31,-75.0,-30.0,8.170155
1970-12-31,-75.0,-25.0,8.165918
1970-12-31,-75.0,-20.0,8.1601095
1970-12-31,-75.0,165.0,8.100614
1970-12-31,-75.0,170.0,8.078152
1970-12-31,-75.0,175.0,8.080145
1970-12-31,-75.0,180.0,8.091758
1970-12-31,-70.0,-180.0,8.0761175
1970-12-31,-70.0,-175.0,8.080729
1970-12-31,-70.0,-170.0,8.075484
1970-12-31,-70.0,-165.0,8.069549
1970-12-31,-70.0,-160.0,8.080198
1970-12-31,-70.0,-155.0,8.09932
1970-12-31,-70.0,-150.0,8.115118
1970-12-31,-70.0,-145.0,8.127985
1970-12-31,-70.0,-140.0,8.136155
1970-12-31,-70.0,-135.0,8.139327
1970-12-31,-70.0,-130.0,8.137044
1970-12-31,-70.0,-125.0,8.124832
1970-12-31,-70.0,-120.0,8.110144
1970-12-31,-70.0,-115.0,8.098035
1970-12-31,-70.0,-110.0,8.098728
1970-12-31,-70.0,-105.0,8.095706
1970-12-31,-70.0,-100.0,8.092584
1970-12-31,-70.0,-95.0,8.085494
1970-12-31,-70.0,-90.0,8.0742
1970-12-31,-70.0,-85.0,8.065227
1970-12-31,-70.0,-80.0,8.079057
1970-12-31,-70.0,-75.0,8.111803
1970-12-31,-70.0,-70.0,8.116181
1970-12-31,-70.0,-60.0,8.043151
1970-12-31,-70.0,-55.0,8.050333
1970-12-31,-70.0,-50.0,8.062798
1970-12-31,-70.0,-45.0,8.085119
1970-12-31,-70.0,-40.0,8.099305
1970-12-31,-70.0,-35.0,8.1068945
1970-12-31,-70.0,-30.0,8.1126795
1970-12-31,-70.0,-25.0,8.10241
1970-12-31,-70.0,-20.0,8.099782
1970-12-31,-70.0,-15.0,8.113439
1970-12-31,-70.0,-10.0,8.106222
1970-12-31,-70.0,-5.0,8.097756
1970-12-31,-70.0,-0.0,8.088129
1970-12-31,-70.0,5.0,8.084637
1970-12-31,-70.0,10.0,8.09693
1970-12-31,-70.0,15.0,8.102757
1970-12-31,-70.0,20.0,8.096213
1970-12-31,-70.0,25.0,8.09951
1970-12-31,-70.0,30.0,8.107784
1970-12-31,-70.0,35.0,8.13519
1970-12-31,-70.0,40.0,8.136228
1970-12-31,-70.0,45.0,8.133782
1970-12-31,-70.0,65.0,8.111322
1970-12-31,-70.0,70.0,8.131174
1970-12-31,-70.0,75.0,8.129639
1970-12-31,-70.0,80.0,8.127834
1970-12-31,-70.0,145.0,8.080353
1970-12-31,-70.0,150.0,8.083559
1970-12-31,-70.0,155.0,8.080744
1970-12-31,-70.0,160.0,8.07057
1970-12-31,-70.0,165.0,8.063522
1970-12-31,-70.0,170.0,8.059223
1970-12-31,-70.0,175.0,8.066346
1970-12-31,-70.0,180.0,8.072053
1970-12-31,-65.0,-180.0,8.063831
1970-12-31,-65.0,-175.0,8.065516
1970-12-31,-65.0,-170.0,8.073085
1970-12-31,-65.0,-165.0,8.072297
1970-12-31,-65.0,-160.0,8.071613
1970-12-31,-65.0,-155.0,8.078382
1970-12-31,-65.0,-150.0,8.095391
1970-12-31,-65.0,-145.0,8.111651
1970-12-31,-65.0,-140.0,8.119021
1970-12-31,-65.0,-135.0,8.118527
1970-12-31,-65.0,-130.0,8.118049
1970-12-31,-65.0,-125.0,8.119392
1970-12-31,-65.0,-120.0,8.118778
1970-12-31,-65.0,-115.0,8.117554
1970-12-31,-65.0,-110.0,8.117045
1970-12-31,-65.0,-105.0,8.116753
1970-12-31,-65.0,-100.0,8.117662
1970-12-31,-65.0,-95.0,8.119388
1970-12-31,-65.0,-90.0,8.117977
1970-12-31,-65.0,-85.0,8.116321
1970-12-31,-65.0,-80.0,8.11154
1970-12-31,-65.0,-75.0,8.1039505
1970-12-31,-65.0,-70.0,8.102164
1970-12-31,-65.0,-65.0,8.105181
1970-12-31,-65.0,-60.0,8.078593
1970-12-31,-65.0,-55.0,8.074944
1970-12-31,-65.0,-50.0,8.085171
1970-12-31,-65.0,-45.0,8.103954
1970-12-31,-65.0,-40.0,8.105982
1970-12-31,-65.0,-35.0,8.099229
1970-12-31,-65.0,-30.0,8.096504
1970-12-31,-65.0,-25.0,8.090082
1970-12-31,-65.0,-20.0,8.080477
1970-12-31,-65.0,-15.0,8.07665
1970-12-31,-65.0,-10.0,8.07327
1970-12-31,-65.0,-5.0,8.062686
1970-12-31,-65.0,-0.0,8.054119
1970-12-31,-65.0,5.0,8.052198
1970-12-31,-65.0,10.0,8.058917
1970-12-31,-65.0,15.0,8.065169
1970-12-31,-65.0,20.0,8.071844
1970-12-31,-65.0,25.0,8.076955
1970-12-31,-65.0,30.0,8.077713
1970-12-31,-65.0,35.0,8.080938
1970-12-31,-65.0,40.0,8.083663
1970-12-31,-65.0,45.0,8.087125
1970-12-31,-65.0,50.0,8.08305
1970-12-31,-65.0,55.0,8.0749
1970-12-31,-65.0,60.0,8.078387
1970-12-31,-65.0,65.0,8.082121
1970-12-31,-65.0,70.0,8.083257
1970-12-31,-65.0,75.0,8.0830345
1970-12-31,-65.0,80.0,8.093788
1970-12-31,-65.0,85.0,8.087339
1970-12-31,-65.0,90.0,8.082454
1970-12-31,-65.0,95.0,8.084208
1970-12-31,-65.0,100.0,8.080391
1970-12-31,-65.0,105.0,8.080558
1970-12-31,-65.0,110.0,8.079178
1970-12-31,-65.0,115.0,8.070919
1970-12-31,-65.0,120.0,8.070009
1970-12-31,-65.0,125.0,8.070064
1970-12-31,-65.0,130.0,8.072561
1970-12-31,-65.0,135.0,8.070118
1970-12-31,-65.0,140.0,8.070671
1970-12-31,-65.0,145.0,8.071255
1970-12-31,-65.0,150.0,8.06988
1970-12-31,-65.0,155.0,8.06647
1970-12-31,-65.0,160.0,8.06643
1970-12-31,-65.0,165.0,8.067859
1970-12-31,-65.0,170.0,8.071131
1970-12-31,-65.0,175.0,8.070257
1970-12-31,-65.0,180.0,8.067326
1970-12-31,-60.0,-180.0,8.088206
1970-12-31,-60.0,-175.0,8.0872555
1970-12-31,-60.0,-170.0,8.086695
1970-12-31,-60.0,-165.0,8.086807
1970-12-31,-60.0,-160.0,8.087039
1970-12-31,-60.0,-155.0,8.083312
1970-12-31,-60.0,-150.0,8.084456
1970-12-31,-60.0,-145.0,8.088617
1970-12-31,-60.0,-140.0,8.092749
1970-12-31,-60.0,-135.0,8.09622
1970-12-31,-60.0,-130.0,8.098617
1970-12-31,-60.0,-125.0,8.100867
1970-12-31,-60.0,-120.0,8.103065
1970-12-31,-60.0,-115.0,8.104849
1970-12-31,-60.0,-110.0,8.105109
1970-12-31,-60.0,-105.0,8.104972
1970-12-31,-60.0,-100.0,8.104786
1970-12-31,-60.0,-95.0,8.104399
1970-12-31,-60.0,-90.0,8.103689
1970-12-31,-60.0,-85.0,8.103522
1970-12-31,-60.0,-80.0,8.104412
1970-12-31,-60.0,-75.0,8.1060295
1970-12-31,-60.0,-70.0,8.107771
1970-12-31,-60.0,-65.0,8.104841
1970-12-31,-60.0,-60.0,8.096281
1970-12-31,-60.0,-55.0,8.100938
1970-12-31,-60.0,-50.0,8.1113
1970-12-31,-60.0,-45.0,8.128585
1970-12-31,-60.0,-40.0,8.122222
1970-12-31,-60.0,-35.0,8.113222
1970-12-31,-60.0,-30.0,8.102658
1970-12-31,-60.0,-25.0,8.100666
1970-12-31,-60.0,-20.0,8.093234
1970-12-31,-60.0,-15.0,8.080634
1970-12-31,-60.0,-10.0,8.08215
1970-12-31,-60.0,-5.0,8.086171
1970-12-31,-60.0,-0.0,8.074162
1970-12-31,-60.0,5.0,8.063223
1970-12-31,-60.0,10.0,8.067382
1970-12-31,-60.0,15.0,8.071543
1970-12-31,-60.0,20.0,8.072543
1970-12-31,-60.0,25.0,8.077065
1970-12-31,-60.0,30.0,8.0853195
1970-12-31,-60.0,35.0,8.091116
1970-12-31,-60.0,40.0,8.09533
1970-12-31,-60.0,45.0,8.100847
1970-12-31,-60.0,50.0,8.101446
1970-12-31,-60.0,55.0,8.10066
1970-12-31,-60.0,60.0,8.103354
1970-12-31,-60.0,65.0,8.1070385
1970-12-31,-60.0,70.0,8.106862
1970-12-31,-60.0,75.0,8.084871
1970-12-31,-60.0,80.0,8.065563
1970-12-31,-60.0,85.0,8.050832
1970-12-31,-60.0,90.0,8.05814
1970-12-31,-60.0,95.0,8.067885
1970-12-31,-60.0,100.0,8.071293
1970-12-31,-60.0,105.0,8.0794935
1970-12-31,-60.0,110.0,8.087027
1970-12-31,-60.0,115.0,8.088556
1970-12-31,-60.0,120.0,8.089299
1970-12-31,-60.0,125.0,8.09022
1970-12-31,-60.0,130.0,8.090415
1970-12-31,-60.0,135.0,8.089987
1970-12-31,-60.0,140.0,8.090163
1970-12-31,-60.0,145.0,8.090105
1970-12-31,-60.0,150.0,8.0888195
1970-12-31,-60.0,155.0,8.08627
1970-12-31,-60.0,160.0,8.085333
1970-12-31,-60.0,165.0,8.0874405
1970-12-31,-60.0,170.0,8.087774
1970-12-31,-60.0,175.0,8.089509
1970-12-31,-60.0,180.0,8.089353
1970-12-31,-55.0,-180.0,8.1016245
1970-12-31,-55.0,-175.0,8.102168
1970-12-31,-55.0,-170.0,8.102888
1970-12-31,-55.0,-165.0,8.10482
1970-12-31,-55.0,-160.0,8.106353
1970-12-31,-55.0,-155.0,8.104058
1970-12-31,-55.0,-150.0,8.100717
1970-12-31,-55.0,-145.0,8.101558
1970-12-31,-55.0,-140.0,8.106388
1970-12-31,-55.0,-135.0,8.107881
1970-12-31,-55.0,-130.0,8.109557
1970-12-31,-55.0,-125.0,8.108923
1970-12-31,-55.0,-120.0,8.107539
1970-12-31,-55.0,-115.0,8.108454
1970-12-31,-55.0,-110.0,8.110198
1970-12-31,-55.0,-105.0,8.110394
1970-12-31,-55.0,-100.0,8.1100445
1970-12-31,-55.0,-95.0,8.109353
1970-12-31,-55.0,-90.0,8.1080265
1970-12-31,-55.0,-85.0,8.1067
1970-12-31,-55.0,-80.0,8.103755
1970-12-31,-55.0,-75.0,8.107705
1970-12-31,-55.0,-70.0,8.1171055
1970-12-31,-55.0,-65.0,8.107496
1970-12-31,-55.0,-60.0,8.101487
1970-12-31,-55.0,-55.0,8.095097
1970-12-31,-55.0,-50.0,8.095744
1970-12-31,-55.0,-45.0,8.102515
1970-12-31,-55.0,-40.0,8.125605
1970-12-31,-55.0,-35.0,8.132306
1970-12-31,-55.0,-30.0,8.119044
1970-12-31,-55.0,-25.0,8.106519
1970-12-31,-55.0,-20.0,8.1034775
1970-12-31,-55.0,-15.0,8.103985
1970-12-31,-55.0,-10.0,8.102839
1970-12-31,-55.0,-5.0,8.103753
1970-12-31,-55.0,-0.0,8.091505
1970-12-31,-55.0,5.0,8.078625
1970-12-31,-55.0,10.0,8.070994
1970-12-31,-55.0,15.0,8.074841
1970-12-31,-55.0,20.0,8.078986
1970-12-31,-55.0,25.0,8.079327
1970-12-31,-55.0,30.0,8.083448
1970-12-31,-55.0,35.0,8.089286
1970-12-31,-55.0,40.0,8.094558
1970-12-31,-55.0,45.0,8.097073
1970-12-31,-55.0,50.0,8.0986185
1970-12-31,-55.0,55.0,8.101055
1970-12-31,-55.0,60.0,8.102031
1970-12-31,-55.0,65.0,8.101129
1970-12-31,-55.0,70.0,8.101318
1970-12-31,-55.0,75.0,8.099176
1970-12-31,-55.0,80.0,8.081599
1970-12-31,-55.0,85.0,8.071704
1970-12-31,-55.0,90.0,8.074975
1970-12-31,-55.0,95.0,8.081896
1970-12-31,-55.0,100.0,8.086912
1970-12-31,-55.0,105.0,8.090337
1970-12-31,-55.0,110.0,8.092742
1970-12-31,-55.0,115.0,8.096894
1970-12-31,-55.0,120.0,8.100244
1970-12-31,-55.0,125.0,8.102642
1970-12-31,-55.0,130.0,8.104768
1970-12-31,-55.0,135.0,8.106282
1970-12-31,-55.0,140.0,8.106239
1970-12-31,-55.0,145.0,8.103825
1970-12-31,-55.0,150.0,8.103805
1970-12-31,-55.0,155.0,8.106778
1970-12-31,-55.0,160.0,8.110562
1970-12-31,-55.0,165.0,8.111841
1970-12-31,-55.0,170.0,8.107928
1970-12-31,-55.0,175.0,8.103298
1970-12-31,-55.0,180.0,8.101463
1970-12-31,-50.0,-180.0,8.108144
1970-12-31,-50.0,-175.0,8.111881
1970-12-31,-50.0,-170.0,8.116071
1970-12-31,-50.0,-165.0,8.118468
1970-12-31,-50.0,-160.0,8.119402
1970-12-31,-50.0,-155.0,8.117686
1970-12-31,-50.0,-150.0,8.116097
1970-12-31,-50.0,-145.0,8.116137
1970-12-31,-50.0,-140.0,8.116019
1970-12-31,-50.0,-135.0,8.114521
1970-12-31,-50.0,-130.0,8.114299
1970-12-31,-50.0,-125.0,8.114126
1970-12-31,-50.0,-120.0,8.113468
1970-12-31,-50.0,-115.0,8.115515
1970-12-31,-50.0,-110.0,8.117876
1970-12-31,-50.0,-105.0,8.116432
1970-12-31,-50.0,-100.0,8.1142025
1970-12-31,-50.0,-95.0,8.112234
1970-12-31,-50.0,-90.0,8.109314
1970-12-31,-50.0,-85.0,8.106453
1970-12-31,-50.0,-80.0,8.105016
1970-12-31,-50.0,-75.0,8.131203
1970-12-31,-50.0,-70.0,8.147843
1970-12-31,-50.0,-65.0,8.133094
1970-12-31,-50.0,-60.0,8.120294
1970-12-31,-50.0,-55.0,8.095178
1970-12-31,-50.0,-50.0,8.091255
