year,y,x,nav_lat,nav_lon,ph
2008,1,14,-57.15743,-133.5,8.046679
2008,1,15,-57.15743,-132.5,8.047138
2008,1,16,-57.15743,-131.5,8.047429
2008,1,17,-57.15743,-130.5,8.047893
2008,1,18,-57.15743,-129.5,8.048225
2008,1,19,-57.15743,-128.5,8.048729
2008,2,0,-56.61111,-147.5,8.035483
2008,2,1,-56.61111,-146.5,8.036271
2008,2,2,-56.61111,-145.5,8.0374365
2008,2,3,-56.61111,-144.5,8.03888
2008,2,4,-56.61111,-143.5,8.040507
2008,2,5,-56.61111,-142.5,8.041436
2008,2,6,-56.61111,-141.5,8.041889
2008,2,7,-56.61111,-140.5,8.042625
2008,2,8,-56.61111,-139.5,8.043208
2008,2,9,-56.61111,-138.5,8.043859
2008,2,10,-56.61111,-137.5,8.044493
2008,2,11,-56.61111,-136.5,8.045226
2008,2,12,-56.61111,-135.5,8.045907
2008,2,13,-56.61111,-134.5,8.046231
2008,2,14,-56.61111,-133.5,8.046708
2008,2,15,-56.61111,-132.5,8.047182
2008,2,16,-56.61111,-131.5,8.0474825
2008,2,17,-56.61111,-130.5,8.048072
2008,2,18,-56.61111,-129.5,8.048459
2008,2,19,-56.61111,-128.5,8.049115
2008,3,0,-56.05677,-147.5,8.038997
2008,3,1,-56.05677,-146.5,8.039763
2008,3,2,-56.05677,-145.5,8.0406275
2008,3,3,-56.05677,-144.5,8.041156
2008,3,4,-56.05677,-143.5,8.041825
2008,3,5,-56.05677,-142.5,8.042101
2008,3,6,-56.05677,-141.5,8.042454
2008,3,7,-56.05677,-140.5,8.042977
2008,3,8,-56.05677,-139.5,8.043214
2008,3,9,-56.05677,-138.5,8.04383
2008,3,10,-56.05677,-137.5,8.044414
2008,3,11,-56.05677,-136.5,8.045134
2008,3,12,-56.05677,-135.5,8.045818
2008,3,13,-56.05677,-134.5,8.046111
2008,3,14,-56.05677,-133.5,8.04672
2008,3,15,-56.05677,-132.5,8.047311
2008,3,16,-56.05677,-131.5,8.047793
2008,3,17,-56.05677,-130.5,8.048556
2008,3,18,-56.05677,-129.5,8.049099
2008,3,19,-56.05677,-128.5,8.049899
2008,4,0,-55.494347,-147.5,8.041015
2008,4,1,-55.494347,-146.5,8.041377
2008,4,2,-55.494347,-145.5,8.04196
2008,4,3,-55.494347,-144.5,8.04197
2008,4,4,-55.494347,-143.5,8.04231
2008,4,5,-55.494347,-142.5,8.042621
2008,4,6,-55.494347,-141.5,8.04321
2008,4,7,-55.494347,-140.5,8.043225
2008,4,8,-55.494347,-139.5,8.043517
2008,4,9,-55.494347,-138.5,8.0439825
2008,4,10,-55.494347,-137.5,8.044392
2008,4,11,-55.494347,-136.5,8.045155
2008,4,12,-55.494347,-135.5,8.045814
2008,4,13,-55.494347,-134.5,8.046174
2008,4,14,-55.494347,-133.5,8.046861
2008,4,15,-55.494347,-132.5,8.047582
2008,4,16,-55.494347,-131.5,8.048221
2008,4,17,-55.494347,-130.5,8.049096
2008,4,18,-55.494347,-129.5,8.04972
2008,4,19,-55.494347,-128.5,8.05055
2008,5,0,-54.923775,-147.5,8.042888
2008,5,1,-54.923775,-146.5,8.043178
2008,5,2,-54.923775,-145.5,8.043626
2008,5,3,-54.923775,-144.5,8.043685
2008,5,4,-54.923775,-143.5,8.044064
2008,5,5,-54.923775,-142.5,8.044379
2008,5,6,-54.923775,-141.5,8.045058
2008,5,7,-54.923775,-140.5,8.04469
2008,5,8,-54.923775,-139.5,8.044872
2008,5,9,-54.923775,-138.5,8.045026
2008,5,10,-54.923775,-137.5,8.045148
2008,5,11,-54.923775,-136.5,8.045741
2008,5,12,-54.923775,-135.5,8.046352
2008,5,13,-54.923775,-134.5,8.04669
2008,5,14,-54.923775,-133.5,8.0473995
2008,5,15,-54.923775,-132.5,8.048196
2008,5,16,-54.923775,-131.5,8.048893
2008,5,17,-54.923775,-130.5,8.049779
2008,5,18,-54.923775,-129.5,8.050501
2008,5,19,-54.923775,-128.5,8.051138
2008,6,0,-54.344994,-147.5,8.043873
2008,6,1,-54.344994,-146.5,8.044174
2008,6,2,-54.344994,-145.5,8.044608
2008,6,3,-54.344994,-144.5,8.044727
2008,6,4,-54.344994,-143.5,8.045162
2008,6,5,-54.344994,-142.5,8.045572
2008,6,6,-54.344994,-141.5,8.046156
2008,6,7,-54.344994,-140.5,8.045949
2008,6,8,-54.344994,-139.5,8.046113
2008,6,9,-54.344994,-138.5,8.046193
2008,6,10,-54.344994,-137.5,8.046163
2008,6,11,-54.344994,-136.5,8.046538
2008,6,12,-54.344994,-135.5,8.04708
2008,6,13,-54.344994,-134.5,8.047408
2008,6,14,-54.344994,-133.5,8.048203
2008,6,15,-54.344994,-132.5,8.048972
2008,6,16,-54.344994,-131.5,8.0496855
2008,6,17,-54.344994,-130.5,8.050585
2008,6,18,-54.344994,-129.5,8.05132
2008,6,19,-54.344994,-128.5,8.051755
2008,7,0,-53.75795,-147.5,8.045549
2008,7,1,-53.75795,-146.5,8.045919
2008,7,2,-53.75795,-145.5,8.046455
2008,7,3,-53.75795,-144.5,8.046752
2008,7,4,-53.75795,-143.5,8.047231
2008,7,5,-53.75795,-142.5,8.047622
2008,7,6,-53.75795,-141.5,8.047963
2008,7,7,-53.75795,-140.5,8.047845
2008,7,8,-53.75795,-139.5,8.047911
2008,7,9,-53.75795,-138.5,8.047888
2008,7,10,-53.75795,-137.5,8.047754
2008,7,11,-53.75795,-136.5,8.047852
2008,7,12,-53.75795,-135.5,8.048329
2008,7,13,-53.75795,-134.5,8.048585
2008,7,14,-53.75795,-133.5,8.0492525
2008,7,15,-53.75795,-132.5,8.049919
2008,7,16,-53.75795,-131.5,8.050544
2008,7,17,-53.75795,-130.5,8.051282
2008,7,18,-53.75795,-129.5,8.051868
2008,7,19,-53.75795,-128.5,8.052129
2008,8,0,-53.162582,-147.5,8.047456
2008,8,1,-53.162582,-146.5,8.047858
2008,8,2,-53.162582,-145.5,8.048413
2008,8,3,-53.162582,-144.5,8.048736
2008,8,4,-53.162582,-143.5,8.04922
2008,8,5,-53.162582,-142.5,8.049537
2008,8,6,-53.162582,-141.5,8.0498085
2008,8,7,-53.162582,-140.5,8.049688
2008,8,8,-53.162582,-139.5,8.049725
2008,8,9,-53.162582,-138.5,8.049641
2008,8,10,-53.162582,-137.5,8.049457
2008,8,11,-53.162582,-136.5,8.049449
2008,8,12,-53.162582,-135.5,8.049684
2008,8,13,-53.162582,-134.5,8.049726
2008,8,14,-53.162582,-133.5,8.050313
2008,8,15,-53.162582,-132.5,8.050868
2008,8,16,-53.162582,-131.5,8.051404
2008,8,17,-53.162582,-130.5,8.052069
2008,8,18,-53.162582,-129.5,8.05246
2008,8,19,-53.162582,-128.5,8.052646
2008,9,0,-52.558838,-147.5,8.0498705
2008,9,1,-52.558838,-146.5,8.050305
2008,9,2,-52.558838,-145.5,8.050789
2008,9,3,-52.558838,-144.5,8.051091
2008,9,4,-52.558838,-143.5,8.051457
2008,9,5,-52.558838,-142.5,8.051595
2008,9,6,-52.558838,-141.5,8.051759
2008,9,7,-52.558838,-140.5,8.051643
2008,9,8,-52.558838,-139.5,8.051555
2008,9,9,-52.558838,-138.5,8.051454
2008,9,10,-52.558838,-137.5,8.05124
2008,9,11,-52.558838,-136.5,8.0511875
2008,9,12,-52.558838,-135.5,8.051259
2008,9,13,-52.558838,-134.5,8.051206
2008,9,14,-52.558838,-133.5,8.051544
2008,9,15,-52.558838,-132.5,8.0519
2008,9,16,-52.558838,-131.5,8.052315
2008,9,17,-52.558838,-130.5,8.052772
2008,9,18,-52.558838,-129.5,8.052983
2008,9,19,-52.558838,-128.5,8.053052
2008,10,0,-51.946674,-147.5,8.052442
2008,10,1,-51.946674,-146.5,8.052876
2008,10,2,-51.946674,-145.5,8.053238
2008,10,3,-51.946674,-144.5,8.053487
2008,10,4,-51.946674,-143.5,8.053683
2008,10,5,-51.946674,-142.5,8.053672
2008,10,6,-51.946674,-141.5,8.053715
2008,10,7,-51.946674,-140.5,8.053432
2008,10,8,-51.946674,-139.5,8.053326
2008,10,9,-51.946674,-138.5,8.053233
2008,10,10,-51.946674,-137.5,8.052993
2008,10,11,-51.946674,-136.5,8.052852
2008,10,12,-51.946674,-135.5,8.052804
2008,10,13,-51.946674,-134.5,8.052657
2008,10,14,-51.946674,-133.5,8.052831
2008,10,15,-51.946674,-132.5,8.052905
2008,10,16,-51.946674,-131.5,8.053149
2008,10,17,-51.946674,-130.5,8.053445
2008,10,18,-51.946674,-129.5,8.053533
2008,10,19,-51.946674,-128.5,8.0535
2008,11,0,-51.326035,-147.5,8.055102
2008,11,1,-51.326035,-146.5,8.0554695
2008,11,2,-51.326035,-145.5,8.055698
2008,11,3,-51.326035,-144.5,8.055764
2008,11,4,-51.326035,-143.5,8.055755
2008,11,5,-51.326035,-142.5,8.055628
2008,11,6,-51.326035,-141.5,8.055665
2008,11,7,-51.326035,-140.5,8.055318
2008,11,8,-51.326035,-139.5,8.055089
2008,11,9,-51.326035,-138.5,8.054934
2008,11,10,-51.326035,-137.5,8.054681
2008,11,11,-51.326035,-136.5,8.054406
2008,11,12,-51.326035,-135.5,8.054118
2008,11,13,-51.326035,-134.5,8.053814
2008,11,14,-51.326035,-133.5,8.053761
2008,11,15,-51.326035,-132.5,8.053748
2008,11,16,-51.326035,-131.5,8.0538
2008,11,17,-51.326035,-130.5,8.053987
2008,11,18,-51.326035,-129.5,8.054122
2008,11,19,-51.326035,-128.5,8.0539465
2008,12,0,-50.696884,-147.5,8.057431
2008,12,1,-50.696884,-146.5,8.057645
2008,12,2,-50.696884,-145.5,8.05765
2008,12,3,-50.696884,-144.5,8.057578
2008,12,4,-50.696884,-143.5,8.057456
2008,12,5,-50.696884,-142.5,8.0572405
2008,12,6,-50.696884,-141.5,8.057181
2008,12,7,-50.696884,-140.5,8.056672
2008,12,8,-50.696884,-139.5,8.056272
2008,12,9,-50.696884,-138.5,8.056115
2008,12,10,-50.696884,-137.5,8.0558405
2008,12,11,-50.696884,-136.5,8.055549
2008,12,12,-50.696884,-135.5,8.055068
2008,12,13,-50.696884,-134.5,8.054644
2008,12,14,-50.696884,-133.5,8.0544815
2008,12,15,-50.696884,-132.5,8.054302
2008,12,16,-50.696884,-131.5,8.054206
2008,12,17,-50.696884,-130.5,8.054315
2008,12,18,-50.696884,-129.5,8.054496
2008,12,19,-50.696884,-128.5,8.054378
2008,13,0,-50.059177,-147.5,8.059174
2008,13,1,-50.059177,-146.5,8.059218
2008,13,2,-50.059177,-145.5,8.059014
2008,13,3,-50.059177,-144.5,8.058852
2008,13,4,-50.059177,-143.5,8.058661
2008,13,5,-50.059177,-142.5,8.058339
2008,13,6,-50.059177,-141.5,8.058248
2008,13,7,-50.059177,-140.5,8.057673
2008,13,8,-50.059177,-139.5,8.057245
2008,13,9,-50.059177,-138.5,8.0570135
2008,13,10,-50.059177,-137.5,8.056591
2008,13,11,-50.059177,-136.5,8.056188
2008,13,12,-50.059177,-135.5,8.055586
2008,13,13,-50.059177,-134.5,8.05519
2008,13,14,-50.059177,-133.5,8.055033
2008,13,15,-50.059177,-132.5,8.054887
2008,13,16,-50.059177,-131.5,8.05478
2008,13,17,-50.059177,-130.5,8.054769
2008,13,18,-50.059177,-129.5,8.054847
2008,13,19,-50.059177,-128.5,8.054726
2008,14,0,-49.41288,-147.5,8.060256
2008,14,1,-49.41288,-146.5,8.060191
2008,14,2,-49.41288,-145.5,8.059804
2008,14,3,-49.41288,-144.5,8.059476
2008,14,4,-49.41288,-143.5,8.059279
2008,14,5,-49.41288,-142.5,8.058901
2008,14,6,-49.41288,-141.5,8.058675
2008,14,7,-49.41288,-140.5,8.058146
2008,14,8,-49.41288,-139.5,8.057722
2008,14,9,-49.41288,-138.5,8.057386
2008,14,10,-49.41288,-137.5,8.056931
2008,14,11,-49.41288,-136.5,8.056559
2008,14,12,-49.41288,-135.5,8.055913
2008,14,13,-49.41288,-134.5,8.055509
2008,14,14,-49.41288,-133.5,8.055419
2008,14,15,-49.41288,-132.5,8.055319
2008,14,16,-49.41288,-131.5,8.05527
2008,14,17,-49.41288,-130.5,8.05515
2008,14,18,-49.41288,-129.5,8.055203
2008,14,19,-49.41288,-128.5,8.055047
2008,15,0,-48.757957,-147.5,8.060925
2008,15,1,-48.757957,-146.5,8.060772
2008,15,2,-48.757957,-145.5,8.060275
2008,15,3,-48.757957,-144.5,8.0599575
2008,15,4,-48.757957,-143.5,8.059661
2008,15,5,-48.757957,-142.5,8.059185
2008,15,6,-48.757957,-141.5,8.058881
2008,15,7,-48.757957,-140.5,8.058406
2008,15,8,-48.757957,-139.5,8.058012
2008,15,9,-48.757957,-138.5,8.057719
2008,15,10,-48.757957,-137.5,8.05726
2008,15,11,-48.757957,-136.5,8.056957
2008,15,12,-48.757957,-135.5,8.056336
2008,15,13,-48.757957,-134.5,8.055921
2008,15,14,-48.757957,-133.5,8.0557995
2008,15,15,-48.757957,-132.5,8.055755
2008,15,16,-48.757957,-131.5,8.055823
2008,15,17,-48.757957,-130.5,8.055695
2008,15,18,-48.757957,-129.5,8.055688
2008,15,19,-48.757957,-128.5,8.055484
2008,16,0,-48.094387,-147.5,8.060896
2008,16,1,-48.094387,-146.5,8.06076
2008,16,2,-48.094387,-145.5,8.060232
2008,16,3,-48.094387,-144.5,8.059873
2008,16,4,-48.094387,-143.5,8.059519
2008,16,5,-48.094387,-142.5,8.058976
2008,16,6,-48.094387,-141.5,8.058724
2008,16,7,-48.094387,-140.5,8.058406
2008,16,8,-48.094387,-139.5,8.05809
2008,16,9,-48.094387,-138.5,8.057809
2008,16,10,-48.094387,-137.5,8.0573
2008,16,11,-48.094387,-136.5,8.057044
2008,16,12,-48.094387,-135.5,8.056448
2008,16,13,-48.094387,-134.5,8.056109
2008,16,14,-48.094387,-133.5,8.056029
2008,16,15,-48.094387,-132.5,8.056015
2008,16,16,-48.094387,-131.5,8.056077
2008,16,17,-48.094387,-130.5,8.055936
2008,16,18,-48.094387,-129.5,8.055845
2008,16,19,-48.094387,-128.5,8.055719
2008,17,0,-47.422142,-147.5,8.060289
2008,17,1,-47.422142,-146.5,8.060068
2008,17,2,-47.422142,-145.5,8.059612
2008,17,3,-47.422142,-144.5,8.05938
2008,17,4,-47.422142,-143.5,8.059115
2008,17,5,-47.422142,-142.5,8.058691
2008,17,6,-47.422142,-141.5,8.058454
2008,17,7,-47.422142,-140.5,8.058242
2008,17,8,-47.422142,-139.5,8.058026
2008,17,9,-47.422142,-138.5,8.057742
2008,17,10,-47.422142,-137.5,8.057334
2008,17,11,-47.422142,-136.5,8.057068
2008,17,12,-47.422142,-135.5,8.056571
2008,17,13,-47.422142,-134.5,8.056333
2008,17,14,-47.422142,-133.5,8.056375
2008,17,15,-47.422142,-132.5,8.05639
2008,17,16,-47.422142,-131.5,8.056426
2008,17,17,-47.422142,-130.5,8.0562315
2008,17,18,-47.422142,-129.5,8.056006
2008,17,19,-47.422142,-128.5,8.055748
2008,18,0,-46.7412,-147.5,8.059339
2008,18,1,-46.7412,-146.5,8.059208
2008,18,2,-46.7412,-145.5,8.058773
2008,18,3,-46.7412,-144.5,8.058529
2008,18,4,-46.7412,-143.5,8.058373
2008,18,5,-46.7412,-142.5,8.058034
2008,18,6,-46.7412,-141.5,8.057791
2008,18,7,-46.7412,-140.5,8.057646
2008,18,8,-46.7412,-139.5,8.057568
2008,18,9,-46.7412,-138.5,8.057389
2008,18,10,-46.7412,-137.5,8.057046
2008,18,11,-46.7412,-136.5,8.056781
2008,18,12,-46.7412,-135.5,8.056369
2008,18,13,-46.7412,-134.5,8.056136
2008,18,14,-46.7412,-133.5,8.056286
2008,18,15,-46.7412,-132.5,8.056338
2008,18,16,-46.7412,-131.5,8.0564375
2008,18,17,-46.7412,-130.5,8.056202
2008,18,18,-46.7412,-129.5,8.055966
2008,18,19,-46.7412,-128.5,8.055596
2008,19,0,-46.051548,-147.5,8.057979
2008,19,1,-46.051548,-146.5,8.057922
2008,19,2,-46.051548,-145.5,8.057605
2008,19,3,-46.051548,-144.5,8.057464
2008,19,4,-46.051548,-143.5,8.057458
2008,19,5,-46.051548,-142.5,8.057304
2008,19,6,-46.051548,-141.5,8.0571785
2008,19,7,-46.051548,-140.5,8.057141
2008,19,8,-46.051548,-139.5,8.057142
2008,19,9,-46.051548,-138.5,8.056954
2008,19,10,-46.051548,-137.5,8.056589
2008,19,11,-46.051548,-136.5,8.056531
2008,19,12,-46.051548,-135.5,8.056293
2008,19,13,-46.051548,-134.5,8.056238
2008,19,14,-46.051548,-133.5,8.056282
2008,19,15,-46.051548,-132.5,8.056176
2008,19,16,-46.051548,-131.5,8.05619
2008,19,17,-46.051548,-130.5,8.055839
2008,19,18,-46.051548,-129.5,8.055489
2008,19,19,-46.051548,-128.5,8.055307
2009,0,0,-57.695797,-147.5,8.035714
2009,0,1,-57.695797,-146.5,8.036033
2009,0,2,-57.695797,-145.5,8.037528
2009,0,3,-57.695797,-144.5,8.038402
2009,0,4,-57.695797,-143.5,8.040027
2009,0,5,-57.695797,-142.5,8.041457
2009,0,6,-57.695797,-141.5,8.042376
2009,0,7,-57.695797,-140.5,8.043504
2009,0,8,-57.695797,-139.5,8.044541
2009,0,9,-57.695797,-138.5,8.045157
2009,0,10,-57.695797,-137.5,8.045723
2009,0,11,-57.695797,-136.5,8.046354
2009,0,12,-57.695797,-135.5,8.046856
2009,0,13,-57.695797,-134.5,8.047146
2009,0,14,-57.695797,-133.5,8.047447
2009,0,15,-57.695797,-132.5,8.047588
2009,0,16,-57.695797,-131.5,8.047552
2009,0,17,-57.695797,-130.5,8.047584
2009,0,18,-57.695797,-129.5,8.047633
2009,0,19,-57.695797,-128.5,8.047828
2009,1,0,-57.15743,-147.5,8.036622
2009,1,1,-57.15743,-146.5,8.03773
2009,1,2,-57.15743,-145.5,8.038663
2009,1,3,-57.15743,-144.5,8.039382
2009,1,4,-57.15743,-143.5,8.040894
2009,1,5,-57.15743,-142.5,8.042195
2009,1,6,-57.15743,-141.5,8.043031
2009,1,7,-57.15743,-140.5,8.04418
2009,1,8,-57.15743,-139.5,8.044873
2009,1,9,-57.15743,-138.5,8.045449
2009,1,10,-57.15743,-137.5,8.046017
2009,1,11,-57.15743,-136.5,8.046629
2009,1,12,-57.15743,-135.5,8.047106
2009,1,13,-57.15743,-134.5,8.047263
2009,1,14,-57.15743,-133.5,8.047639
2009,1,15,-57.15743,-132.5,8.047802
2009,1,16,-57.15743,-131.5,8.047755
2009,1,17,-57.15743,-130.5,8.047868
2009,1,18,-57.15743,-129.5,8.048051
2009,1,19,-57.15743,-128.5,8.048377
2009,2,0,-56.61111,-147.5,8.037528
2009,2,1,-56.61111,-146.5,8.038861
2009,2,2,-56.61111,-145.5,8.039801
2009,2,3,-56.61111,-144.5,8.040582
2009,2,4,-56.61111,-143.5,8.041957
2009,2,5,-56.61111,-142.5,8.042977
2009,2,6,-56.61111,-141.5,8.043643
2009,2,7,-56.61111,-140.5,8.044614
2009,2,8,-56.61111,-139.5,8.045136
2009,2,9,-56.61111,-138.5,8.045673
2009,2,10,-56.61111,-137.5,8.046219
2009,2,11,-56.61111,-136.5,8.04689
2009,2,12,-56.61111,-135.5,8.047383
2009,2,13,-56.61111,-134.5,8.047463
2009,2,14,-56.61111,-133.5,8.047783
2009,2,15,-56.61111,-132.5,8.048058
2009,2,16,-56.61111,-131.5,8.047989
2009,2,17,-56.61111,-130.5,8.048268
2009,2,18,-56.61111,-129.5,8.048558
2009,2,19,-56.61111,-128.5,8.048897
2009,3,0,-56.05677,-147.5,8.039657
2009,3,1,-56.05677,-146.5,8.04078
2009,3,2,-56.05677,-145.5,8.041764
2009,3,3,-56.05677,-144.5,8.042443
2009,3,4,-56.05677,-143.5,8.043477
2009,3,5,-56.05677,-142.5,8.044089
2009,3,6,-56.05677,-141.5,8.044718
2009,3,7,-56.05677,-140.5,8.045246
2009,3,8,-56.05677,-139.5,8.04564
2009,3,9,-56.05677,-138.5,8.046042
2009,3,10,-56.05677,-137.5,8.046429
2009,3,11,-56.05677,-136.5,8.047112
2009,3,12,-56.05677,-135.5,8.047511
2009,3,13,-56.05677,-134.5,8.04761
2009,3,14,-56.05677,-133.5,8.048066
2009,3,15,-56.05677,-132.5,8.048356
2009,3,16,-56.05677,-131.5,8.048426
2009,3,17,-56.05677,-130.5,8.048915
2009,3,18,-56.05677,-129.5,8.049392
2009,3,19,-56.05677,-128.5,8.049602
2009,4,0,-55.494347,-147.5,8.041977
2009,4,1,-55.494347,-146.5,8.042446
2009,4,2,-55.494347,-145.5,8.043354
2009,4,3,-55.494347,-144.5,8.043751
2009,4,4,-55.494347,-143.5,8.044507
2009,4,5,-55.494347,-142.5,8.045009
2009,4,6,-55.494347,-141.5,8.045763
2009,4,7,-55.494347,-140.5,8.04571
2009,4,8,-55.494347,-139.5,8.046132
2009,4,9,-55.494347,-138.5,8.046415
2009,4,10,-55.494347,-137.5,8.0465765
2009,4,11,-55.494347,-136.5,8.0472
2009,4,12,-55.494347,-135.5,8.047624
2009,4,13,-55.494347,-134.5,8.047786
2009,4,14,-55.494347,-133.5,8.0483675
2009,4,15,-55.494347,-132.5,8.048709
2009,4,16,-55.494347,-131.5,8.048842
2009,4,17,-55.494347,-130.5,8.049428
2009,4,18,-55.494347,-129.5,8.049798
2009,4,19,-55.494347,-128.5,8.050038
2009,5,0,-54.923775,-147.5,8.044792
2009,5,1,-54.923775,-146.5,8.04514
2009,5,2,-54.923775,-145.5,8.045828
2009,5,3,-54.923775,-144.5,8.0461235
2009,5,4,-54.923775,-143.5,8.046706
2009,5,5,-54.923775,-142.5,8.04716
2009,5,6,-54.923775,-141.5,8.047666
2009,5,7,-54.923775,-140.5,8.04735
2009,5,8,-54.923775,-139.5,8.047479
2009,5,9,-54.923775,-138.5,8.047475
2009,5,10,-54.923775,-137.5,8.04746
2009,5,11,-54.923775,-136.5,8.047828
2009,5,12,-54.923775,-135.5,8.048248
2009,5,13,-54.923775,-134.5,8.048427
2009,5,14,-54.923775,-133.5,8.048981
2009,5,15,-54.923775,-132.5,8.049397
2009,5,16,-54.923775,-131.5,8.049594
2009,5,17,-54.923775,-130.5,8.049937
2009,5,18,-54.923775,-129.5,8.05019
2009,5,19,-54.923775,-128.5,8.050147
2009,6,0,-54.344994,-147.5,8.046803
2009,6,1,-54.344994,-146.5,8.046987
2009,6,2,-54.344994,-145.5,8.047533
2009,6,3,-54.344994,-144.5,8.047729
2009,6,4,-54.344994,-143.5,8.048268
2009,6,5,-54.344994,-142.5,8.04873
2009,6,6,-54.344994,-141.5,8.048966
2009,6,7,-54.344994,-140.5,8.048739
2009,6,8,-54.344994,-139.5,8.048711
2009,6,9,-54.344994,-138.5,8.048558
2009,6,10,-54.344994,-137.5,8.048443
2009,6,11,-54.344994,-136.5,8.048533
2009,6,12,-54.344994,-135.5,8.048961
2009,6,13,-54.344994,-134.5,8.049178
2009,6,14,-54.344994,-133.5,8.049636
2009,6,15,-54.344994,-132.5,8.049947
2009,6,16,-54.344994,-131.5,8.050144
2009,6,17,-54.344994,-130.5,8.050415
2009,6,18,-54.344994,-129.5,8.050574
2009,6,19,-54.344994,-128.5,8.050549
2009,7,0,-53.75795,-147.5,8.049329
2009,7,1,-53.75795,-146.5,8.049549
2009,7,2,-53.75795,-145.5,8.049977
2009,7,3,-53.75795,-144.5,8.050265
2009,7,4,-53.75795,-143.5,8.050753
2009,7,5,-53.75795,-142.5,8.05092
2009,7,6,-53.75795,-141.5,8.051005
2009,7,7,-53.75795,-140.5,8.050642
2009,7,8,-53.75795,-139.5,8.050361
2009,7,9,-53.75795,-138.5,8.050097
2009,7,10,-53.75795,-137.5,8.049832
2009,7,11,-53.75795,-136.5,8.04979
2009,7,12,-53.75795,-135.5,8.050133
2009,7,13,-53.75795,-134.5,8.050226
2009,7,14,-53.75795,-133.5,8.050441
2009,7,15,-53.75795,-132.5,8.050579
2009,7,16,-53.75795,-131.5,8.050651
2009,7,17,-53.75795,-130.5,8.050771
2009,7,18,-53.75795,-129.5,8.050786
2009,7,19,-53.75795,-128.5,8.050685
2009,8,0,-53.162582,-147.5,8.051599
2009,8,1,-53.162582,-146.5,8.051837
2009,8,2,-53.162582,-145.5,8.052185
2009,8,3,-53.162582,-144.5,8.052442
2009,8,4,-53.162582,-143.5,8.052704
2009,8,5,-53.162582,-142.5,8.052806
2009,8,6,-53.162582,-141.5,8.052786
2009,8,7,-53.162582,-140.5,8.052415
2009,8,8,-53.162582,-139.5,8.052145
2009,8,9,-53.162582,-138.5,8.051736
2009,8,10,-53.162582,-137.5,8.051307
2009,8,11,-53.162582,-136.5,8.051171
2009,8,12,-53.162582,-135.5,8.051259
2009,8,13,-53.162582,-134.5,8.051111
2009,8,14,-53.162582,-133.5,8.051219
2009,8,15,-53.162582,-132.5,8.051197
2009,8,16,-53.162582,-131.5,8.051182
2009,8,17,-53.162582,-130.5,8.05103
2009,8,18,-53.162582,-129.5,8.050954
2009,8,19,-53.162582,-128.5,8.050777
2009,9,0,-52.558838,-147.5,8.054068
2009,9,1,-52.558838,-146.5,8.054317
2009,9,2,-52.558838,-145.5,8.054559
2009,9,3,-52.558838,-144.5,8.054667
2009,9,4,-52.558838,-143.5,8.05483
2009,9,5,-52.558838,-142.5,8.05474
2009,9,6,-52.558838,-141.5,8.054652
2009,9,7,-52.558838,-140.5,8.054311
2009,9,8,-52.558838,-139.5,8.053901
2009,9,9,-52.558838,-138.5,8.053397
2009,9,10,-52.558838,-137.5,8.052989
2009,9,11,-52.558838,-136.5,8.05276
2009,9,12,-52.558838,-135.5,8.052478
2009,9,13,-52.558838,-134.5,8.05218
2009,9,14,-52.558838,-133.5,8.052045
2009,9,15,-52.558838,-132.5,8.051865
2009,9,16,-52.558838,-131.5,8.051635
2009,9,17,-52.558838,-130.5,8.051467
2009,9,18,-52.558838,-129.5,8.051267
2009,9,19,-52.558838,-128.5,8.050966
2009,10,0,-51.946674,-147.5,8.056372
2009,10,1,-51.946674,-146.5,8.056571
2009,10,2,-51.946674,-145.5,8.056686
2009,10,3,-51.946674,-144.5,8.056544
2009,10,4,-51.946674,-143.5,8.056626
2009,10,5,-51.946674,-142.5,8.0564375
2009,10,6,-51.946674,-141.5,8.056317
2009,10,7,-51.946674,-140.5,8.055818
2009,10,8,-51.946674,-139.5,8.055402
2009,10,9,-51.946674,-138.5,8.054887
2009,10,10,-51.946674,-137.5,8.054375
2009,10,11,-51.946674,-136.5,8.054081
2009,10,12,-51.946674,-135.5,8.053519
2009,10,13,-51.946674,-134.5,8.0530615
2009,10,14,-51.946674,-133.5,8.052816
2009,10,15,-51.946674,-132.5,8.052455
2009,10,16,-51.946674,-131.5,8.052095
2009,10,17,-51.946674,-130.5,8.051814
2009,10,18,-51.946674,-129.5,8.051618
2009,10,19,-51.946674,-128.5,8.051263
2009,11,0,-51.326035,-147.5,8.058391
2009,11,1,-51.326035,-146.5,8.058476
2009,11,2,-51.326035,-145.5,8.058399
2009,11,3,-51.326035,-144.5,8.058061
2009,11,4,-51.326035,-143.5,8.0581045
2009,11,5,-51.326035,-142.5,8.057801
2009,11,6,-51.326035,-141.5,8.057718
2009,11,7,-51.326035,-140.5,8.057169
2009,11,8,-51.326035,-139.5,8.056688
2009,11,9,-51.326035,-138.5,8.056029
2009,11,10,-51.326035,-137.5,8.055476
2009,11,11,-51.326035,-136.5,8.055002
2009,11,12,-51.326035,-135.5,8.054303
2009,11,13,-51.326035,-134.5,8.0538225
2009,11,14,-51.326035,-133.5,8.053473
2009,11,15,-51.326035,-132.5,8.05307
2009,11,16,-51.326035,-131.5,8.0527315
2009,11,17,-51.326035,-130.5,8.052419
2009,11,18,-51.326035,-129.5,8.052144
2009,11,19,-51.326035,-128.5,8.051765
