lat,lon,anomaly
52.0,70.0,
52.0,74.0,
52.0,78.0,
52.0,82.0,
52.0,86.0,
52.0,90.0,
52.0,94.0,
52.0,98.0,
52.0,102.0,
52.0,106.0,
52.0,110.0,
52.0,114.0,
52.0,118.0,
52.0,122.0,
52.0,126.0,
52.0,130.0,
52.0,134.0,
52.0,138.0,
52.0,142.0,0.6408116
52.0,146.0,1.0156014
52.0,150.0,1.3387402
52.0,154.0,1.2909994
52.0,158.0,0.9996707
52.0,162.0,0.92956746
52.0,166.0,0.9646579
52.0,170.0,0.9843503
52.0,174.0,0.9428839
52.0,178.0,0.87602806
52.0,182.0,0.7836386
52.0,186.0,0.6839458
52.0,190.0,0.6028437
52.0,194.0,0.5845723
52.0,198.0,0.5608124
52.0,202.0,0.49082983
52.0,206.0,0.43331227
52.0,210.0,0.41477048
52.0,214.0,0.38886833
52.0,218.0,0.4011991
52.0,222.0,0.49164963
52.0,226.0,0.58733034
52.0,230.0,0.5915037
52.0,234.0,
52.0,238.0,
52.0,242.0,
52.0,246.0,
52.0,250.0,
52.0,254.0,
52.0,258.0,
52.0,262.0,
52.0,266.0,
52.0,270.0,
52.0,274.0,
52.0,278.0,0.42553222
52.0,282.0,0.4000179
52.0,286.0,
52.0,290.0,
52.0,294.0,
52.0,298.0,
52.0,302.0,1.0298162
52.0,306.0,1.0979868
52.0,310.0,1.277349
52.0,314.0,1.2862983
52.0,318.0,1.2478406
52.0,322.0,1.5000702
52.0,326.0,1.6267313
52.0,330.0,1.5682801
52.0,334.0,1.5856897
52.0,338.0,1.3594577
52.0,342.0,0.89065385
52.0,346.0,0.6391168
52.0,350.0,0.6137266
52.0,354.0,0.8131397
52.0,358.0,0.89993143
56.0,2.0,0.94155884
56.0,6.0,0.9632327
56.0,10.0,0.932953
56.0,14.0,0.8397665
56.0,18.0,0.8080707
56.0,22.0,0.8767708
56.0,26.0,
56.0,30.0,
56.0,34.0,
56.0,38.0,
56.0,42.0,
56.0,46.0,
56.0,50.0,
56.0,54.0,
56.0,58.0,
56.0,62.0,
56.0,66.0,
56.0,70.0,
56.0,74.0,
56.0,78.0,
56.0,82.0,
56.0,86.0,
56.0,90.0,
56.0,94.0,
56.0,98.0,
56.0,102.0,
56.0,106.0,
56.0,110.0,
56.0,114.0,
56.0,118.0,
56.0,122.0,
56.0,126.0,
56.0,130.0,
56.0,134.0,
56.0,138.0,0.88964677
56.0,142.0,0.90035695
56.0,146.0,0.9731091
56.0,150.0,1.1184198
56.0,154.0,1.1309358
56.0,158.0,0.81831
56.0,162.0,0.92427295
56.0,166.0,0.8908548
56.0,170.0,0.847719
56.0,174.0,0.8449039
56.0,178.0,0.8272773
56.0,182.0,0.76080143
56.0,186.0,0.6897764
56.0,190.0,0.62485445
56.0,194.0,0.5756345
56.0,198.0,0.5357703
56.0,202.0,0.55571187
56.0,206.0,0.56749326
56.0,210.0,0.6319033
56.0,214.0,0.6439315
56.0,218.0,0.64145017
56.0,222.0,0.66409916
56.0,226.0,0.6501783
56.0,230.0,0.6321802
56.0,234.0,
56.0,238.0,
56.0,242.0,
56.0,246.0,
56.0,250.0,
56.0,254.0,
56.0,258.0,
56.0,262.0,
56.0,266.0,
56.0,270.0,0.52000386
56.0,274.0,0.5808675
56.0,278.0,0.64251596
56.0,282.0,0.82476294
56.0,286.0,
56.0,290.0,
56.0,294.0,
56.0,298.0,0.61914474
56.0,302.0,0.9797455
56.0,306.0,1.2337116
56.0,310.0,1.3951807
56.0,314.0,1.5685041
56.0,318.0,1.7079102
56.0,322.0,2.0280287
56.0,326.0,1.9362733
56.0,330.0,1.4959943
56.0,334.0,1.3224188
56.0,338.0,1.0639234
56.0,342.0,0.8790911
56.0,346.0,0.7786265
56.0,350.0,0.64617
56.0,354.0,0.73467606
56.0,358.0,0.89466506
60.0,2.0,0.6880845
60.0,6.0,0.7468707
60.0,10.0,0.8977979
60.0,14.0,
60.0,18.0,0.79251873
60.0,22.0,0.8852989
60.0,26.0,0.92952967
60.0,30.0,
60.0,34.0,
60.0,38.0,
60.0,42.0,
60.0,46.0,
60.0,50.0,
60.0,54.0,
60.0,58.0,
60.0,62.0,
60.0,66.0,
60.0,70.0,
60.0,74.0,
60.0,78.0,
60.0,82.0,
60.0,86.0,
60.0,90.0,
60.0,94.0,
60.0,98.0,
60.0,102.0,
60.0,106.0,
60.0,110.0,
60.0,114.0,
60.0,118.0,
60.0,122.0,
60.0,126.0,
60.0,130.0,
60.0,134.0,
60.0,138.0,
60.0,142.0,0.94631296
60.0,146.0,0.909029
60.0,150.0,0.8693554
60.0,154.0,0.80112827
60.0,158.0,0.6841005
60.0,162.0,0.7857202
60.0,166.0,0.97090274
60.0,170.0,0.9741171
60.0,174.0,1.0887449
60.0,178.0,1.0799575
60.0,182.0,1.0214034
60.0,186.0,0.94893634
60.0,190.0,0.76061517
60.0,194.0,0.54973084
60.0,198.0,0.46857488
60.0,202.0,0.4676641
60.0,206.0,0.6465847
60.0,210.0,0.7341766
60.0,214.0,0.7937121
60.0,218.0,0.77349263
60.0,222.0,0.74762183
60.0,226.0,
60.0,230.0,
60.0,234.0,
60.0,238.0,
60.0,242.0,
60.0,246.0,
60.0,250.0,
60.0,254.0,
60.0,258.0,
60.0,262.0,
60.0,266.0,0.4644573
60.0,270.0,0.5013772
60.0,274.0,0.54506534
60.0,278.0,0.60959995
60.0,282.0,0.743706
60.0,286.0,
60.0,290.0,0.5004528
60.0,294.0,0.45108238
60.0,298.0,0.6424867
60.0,302.0,1.29578
60.0,306.0,1.4489077
60.0,310.0,1.7180715
60.0,314.0,2.0857146
60.0,318.0,2.681619
60.0,322.0,1.623002
60.0,326.0,1.6129327
60.0,330.0,1.3021898
60.0,334.0,1.0614977
60.0,338.0,0.94274026
60.0,342.0,0.86048824
60.0,346.0,0.77234274
60.0,350.0,0.6856127
60.0,354.0,0.6493034
60.0,358.0,0.66453856
64.0,2.0,0.56930083
64.0,6.0,0.6164481
64.0,10.0,0.6305435
64.0,14.0,
64.0,18.0,0.77227145
64.0,22.0,0.6449858
64.0,26.0,
64.0,30.0,
64.0,34.0,
64.0,38.0,
64.0,42.0,
64.0,46.0,
64.0,50.0,
64.0,54.0,
64.0,58.0,
64.0,62.0,
64.0,66.0,
64.0,70.0,
64.0,74.0,
64.0,78.0,
64.0,82.0,
64.0,86.0,
64.0,90.0,
64.0,94.0,
64.0,98.0,
64.0,102.0,
64.0,106.0,
64.0,110.0,
64.0,114.0,
64.0,118.0,
64.0,122.0,
64.0,126.0,
64.0,130.0,
64.0,134.0,
64.0,138.0,
64.0,142.0,
64.0,146.0,
64.0,150.0,
64.0,154.0,
64.0,158.0,
64.0,162.0,
64.0,166.0,
64.0,170.0,
64.0,174.0,
64.0,178.0,1.1793486
64.0,182.0,1.1199423
64.0,186.0,1.0313922
64.0,190.0,0.773391
64.0,194.0,0.5326658
64.0,198.0,0.4332242
64.0,202.0,
64.0,206.0,
64.0,210.0,
64.0,214.0,
64.0,218.0,
64.0,222.0,
64.0,226.0,
64.0,230.0,
64.0,234.0,
64.0,238.0,
64.0,242.0,
64.0,246.0,
64.0,250.0,
64.0,254.0,
64.0,258.0,
64.0,262.0,
64.0,266.0,
64.0,270.0,0.4748627
64.0,274.0,0.5096744
64.0,278.0,0.5065314
64.0,282.0,0.51197153
64.0,286.0,0.5160783
64.0,290.0,0.5103314
64.0,294.0,0.43856996
64.0,298.0,0.5172111
64.0,302.0,1.1050692
64.0,306.0,1.5774784
64.0,310.0,1.7005334
64.0,314.0,
64.0,318.0,3.3965373
64.0,322.0,2.38251
64.0,326.0,1.4982812
64.0,330.0,1.0360947
64.0,334.0,0.92614627
64.0,338.0,0.81963426
64.0,342.0,0.7259181
64.0,346.0,0.724876
64.0,350.0,0.7351563
64.0,354.0,0.6878338
64.0,358.0,0.58564544
68.0,2.0,0.5003636
68.0,6.0,0.5751634
68.0,10.0,0.61594105
68.0,14.0,0.6104657
68.0,18.0,0.590822
68.0,22.0,
68.0,26.0,
68.0,30.0,
68.0,34.0,0.45494953
68.0,38.0,0.36259446
68.0,42.0,0.33850405
68.0,46.0,0.30766204
68.0,50.0,0.2613447
68.0,54.0,0.21899062
68.0,58.0,0.16870072
68.0,62.0,
68.0,66.0,0.15743536
68.0,70.0,
68.0,74.0,
68.0,78.0,
68.0,82.0,
68.0,86.0,
68.0,90.0,
68.0,94.0,
68.0,98.0,
68.0,102.0,
68.0,106.0,
68.0,110.0,
68.0,114.0,
68.0,118.0,
68.0,122.0,
68.0,126.0,
68.0,130.0,
68.0,134.0,
68.0,138.0,
68.0,142.0,
68.0,146.0,
68.0,150.0,
68.0,154.0,
68.0,158.0,
68.0,162.0,1.1825272
68.0,166.0,
68.0,170.0,1.2878805
68.0,174.0,
68.0,178.0,0.9335116
68.0,182.0,0.93556166
68.0,186.0,1.0057018
68.0,190.0,0.91379446
68.0,194.0,0.82826996
68.0,198.0,
68.0,202.0,
68.0,206.0,
68.0,210.0,
68.0,214.0,
68.0,218.0,
68.0,222.0,0.37996683
68.0,226.0,0.40909293
68.0,230.0,
68.0,234.0,
68.0,238.0,0.37823984
68.0,242.0,0.38093957
68.0,246.0,
68.0,250.0,
68.0,254.0,
68.0,258.0,0.3969807
68.0,262.0,0.38706392
68.0,266.0,
68.0,270.0,0.33852887
68.0,274.0,0.31893387
68.0,278.0,0.5147185
68.0,282.0,0.5341017
68.0,286.0,0.55562305
68.0,290.0,
68.0,294.0,0.56684345
68.0,298.0,0.5442414
68.0,302.0,0.5114923
68.0,306.0,0.5355358
68.0,310.0,
68.0,314.0,
68.0,318.0,
68.0,322.0,
68.0,326.0,1.6011447
68.0,330.0,1.4122503
68.0,334.0,1.1909432
68.0,338.0,1.0144004
68.0,342.0,0.9464533
68.0,346.0,0.9834345
68.0,350.0,0.9112461
68.0,354.0,0.6770412
68.0,358.0,0.5137803
72.0,2.0,0.23361343
72.0,6.0,0.27591
72.0,10.0,0.32344463
72.0,14.0,0.3812195
72.0,18.0,0.39054167
72.0,22.0,0.36289284
72.0,26.0,0.36097035
72.0,30.0,0.44544294
72.0,34.0,0.45386398
72.0,38.0,0.3478207
72.0,42.0,0.2991886
72.0,46.0,0.27229288
72.0,50.0,0.26069936
72.0,54.0,0.23750618
72.0,58.0,0.23839141
72.0,62.0,0.2225357
72.0,66.0,0.17435835
72.0,70.0,0.18451524
72.0,74.0,0.13721856
72.0,78.0,0.16051525
72.0,82.0,0.1940065
72.0,86.0,
72.0,90.0,
72.0,94.0,
72.0,98.0,
72.0,102.0,
72.0,106.0,
72.0,110.0,
72.0,114.0,
72.0,118.0,0.45102096
72.0,122.0,0.5084782
72.0,126.0,
72.0,130.0,0.5582873
72.0,134.0,0.61545736
72.0,138.0,0.6396061
72.0,142.0,0.59451705
72.0,146.0,0.5877416
72.0,150.0,0.657675
72.0,154.0,0.7448904
72.0,158.0,0.7953184
72.0,162.0,0.8997865
72.0,166.0,0.932196
72.0,170.0,0.8933337
72.0,174.0,0.8055276
72.0,178.0,0.75267756
72.0,182.0,0.751717
72.0,186.0,0.76479816
72.0,190.0,0.78169996
72.0,194.0,0.80210054
72.0,198.0,0.7776736
72.0,202.0,0.6631138
72.0,206.0,0.51973706
72.0,210.0,0.46984497
72.0,214.0,0.44418693
72.0,218.0,0.41263625
72.0,222.0,0.38317057
72.0,226.0,0.35946658
72.0,230.0,0.3302383
72.0,234.0,0.31110474
72.0,238.0,0.345326
72.0,242.0,0.36614823
72.0,246.0,0.16852482
72.0,250.0,0.12286806
72.0,254.0,0.09643483
72.0,258.0,0.18884651
72.0,262.0,0.26815435
72.0,266.0,0.23565765
72.0,270.0,0.24937415
72.0,274.0,
72.0,278.0,
72.0,282.0,0.41894472
72.0,286.0,0.48554388
72.0,290.0,0.49706903
72.0,294.0,0.4968021
72.0,298.0,0.49135858
72.0,302.0,0.5033904
72.0,306.0,0.51870775
72.0,310.0,
72.0,314.0,
72.0,318.0,
72.0,322.0,
72.0,326.0,
72.0,330.0,
72.0,334.0,
72.0,338.0,0.34096578
72.0,342.0,0.31573266
72.0,346.0,0.32380363
72.0,350.0,0.2793072
72.0,354.0,0.21380994
72.0,358.0,0.2006778
76.0,2.0,-0.008115299
76.0,6.0,-0.0919977
76.0,10.0,0.004800372
76.0,14.0,0.14185216
76.0,18.0,0.15843938
76.0,22.0,0.11200606
76.0,26.0,0.08766545
76.0,30.0,0.11615225
76.0,34.0,0.12617731
76.0,38.0,0.1350577
76.0,42.0,0.1549885
76.0,46.0,0.16943215
76.0,50.0,0.17798235
76.0,54.0,0.15799834
76.0,58.0,0.1424964
76.0,62.0,0.18051708
76.0,66.0,0.1917787
76.0,70.0,0.16956675
76.0,74.0,0.18490669
76.0,78.0,0.21720956
76.0,82.0,0.2553118
76.0,86.0,0.2833504
76.0,90.0,0.30131546
76.0,94.0,0.31915814
76.0,98.0,0.34326655
76.0,102.0,0.34338254
76.0,106.0,0.21445066
76.0,110.0,0.24449626
76.0,114.0,0.29916582
76.0,118.0,0.34130087
76.0,122.0,0.3801452
76.0,126.0,0.4072253
76.0,130.0,0.43995774
76.0,134.0,0.4689191
76.0,138.0,0.43230942
76.0,142.0,0.3959678
76.0,146.0,0.37794733
76.0,150.0,0.37365118
76.0,154.0,0.37514496
76.0,158.0,0.3479476
76.0,162.0,0.33069646
76.0,166.0,0.32968646
76.0,170.0,0.31969726
76.0,174.0,0.31023803
76.0,178.0,0.29706722
76.0,182.0,0.2732303
76.0,186.0,0.25533915
76.0,190.0,0.25575474
76.0,194.0,0.26954275
76.0,198.0,0.259647
76.0,202.0,0.22856328
76.0,206.0,0.19672933
76.0,210.0,0.16821727
76.0,214.0,0.14725548
76.0,218.0,0.13284293
76.0,222.0,0.12097163
76.0,226.0,0.10993788
76.0,230.0,0.10253421
76.0,234.0,0.108365625
76.0,238.0,0.11751923
76.0,242.0,0.18711214
76.0,246.0,0.09740482
76.0,250.0,0.095881425
76.0,254.0,0.069126986
76.0,258.0,0.08364364
76.0,262.0,0.05829048
76.0,266.0,0.06014676
76.0,270.0,0.06925447
76.0,274.0,0.17309709
76.0,278.0,0.32687733
76.0,282.0,0.2478073
76.0,286.0,0.2399331
76.0,290.0,0.33800498
76.0,294.0,0.45077258
76.0,298.0,0.50119114
76.0,302.0,0.53198713
76.0,306.0,
76.0,310.0,
76.0,314.0,
76.0,318.0,
76.0,322.0,
76.0,326.0,
76.0,330.0,
76.0,334.0,
76.0,338.0,0.18577814
76.0,342.0,0.14610207
76.0,346.0,0.15646955
76.0,350.0,0.18150827
76.0,354.0,0.17609994
76.0,358.0,0.109405875
80.0,2.0,0.1233266
80.0,6.0,0.10125342
80.0,10.0,0.063292354
80.0,14.0,0.10392462
80.0,18.0,0.09541656
80.0,22.0,0.08929435
80.0,26.0,0.09438909
80.0,30.0,0.118709214
80.0,34.0,0.14032984
80.0,38.0,0.15962091
80.0,42.0,0.18273333
80.0,46.0,0.20089173
80.0,50.0,0.19388592
80.0,54.0,0.15712972
80.0,58.0,0.117889054
80.0,62.0,0.08346786
80.0,66.0,0.089915484
80.0,70.0,0.111139916
80.0,74.0,0.14296529
80.0,78.0,0.18095165
80.0,82.0,0.22463986
80.0,86.0,0.26933032
80.0,90.0,0.28512615
80.0,94.0,0.254746
80.0,98.0,0.22635385
80.0,102.0,0.15828654
80.0,106.0,0.15101738
80.0,110.0,0.1666647
80.0,114.0,0.18166003
80.0,118.0,0.1904681
80.0,122.0,0.19061911
80.0,126.0,0.18592659
80.0,130.0,0.1854291
80.0,134.0,0.18710405
80.0,138.0,0.18287766
80.0,142.0,0.1732539
80.0,146.0,0.16276123
80.0,150.0,0.15348305
80.0,154.0,0.14614171
80.0,158.0,0.14006843
80.0,162.0,0.13536833
80.0,166.0,0.12915093
80.0,170.0,0.12206405
80.0,174.0,0.11703493
80.0,178.0,0.1127717
80.0,182.0,0.10757286
80.0,186.0,0.10247166
80.0,190.0,0.09711173
80.0,194.0,0.091648504
80.0,198.0,0.08605903
80.0,202.0,0.08115073
80.0,206.0,0.07706237
80.0,210.0,0.07379582
80.0,214.0,0.071541905
80.0,218.0,0.06991791
80.0,222.0,0.068209395
80.0,226.0,0.065894835
80.0,230.0,0.06289214
80.0,234.0,0.059600197
80.0,238.0,0.05647076
80.0,242.0,0.053820774
80.0,246.0,0.053298496
80.0,250.0,0.049999714
80.0,254.0,0.04736746
80.0,258.0,0.052628066
80.0,262.0,0.06396558
80.0,266.0,0.07540858
80.0,270.0,0.08506858
80.0,274.0,
80.0,278.0,
80.0,282.0,0.038036227
80.0,286.0,0.048911504
80.0,290.0,0.050259735
80.0,294.0,0.043194115
80.0,298.0,
80.0,302.0,
80.0,306.0,
80.0,310.0,
80.0,314.0,
80.0,318.0,
80.0,322.0,
80.0,326.0,
80.0,330.0,
80.0,334.0,
80.0,338.0,
80.0,342.0,0.10602572
80.0,346.0,0.08575262
80.0,350.0,0.08399659
80.0,354.0,0.0965139
80.0,358.0,0.11397924
84.0,2.0,0.07026914
84.0,6.0,0.07071604
84.0,10.0,0.07105882
84.0,14.0,0.07140453
84.0,18.0,0.071232475
84.0,22.0,0.07081073
84.0,26.0,0.06973331
84.0,30.0,0.06931439
84.0,34.0,0.069099925
84.0,38.0,0.0693944
84.0,42.0,0.06942051
84.0,46.0,0.068636306
84.0,50.0,0.06734773
84.0,54.0,0.06570908
84.0,58.0,0.064693294
84.0,62.0,0.065114446
84.0,66.0,0.06699626
84.0,70.0,0.07025616
84.0,74.0,0.0742096
84.0,78.0,0.0805243
84.0,82.0,0.08915643
84.0,86.0,0.09798924
84.0,90.0,0.103030644
84.0,94.0,0.104458086
84.0,98.0,0.10256365
84.0,102.0,0.10102084
84.0,106.0,0.100295685
84.0,110.0,0.09988988
84.0,114.0,0.0997525
84.0,118.0,0.098902665
84.0,122.0,0.09666426
84.0,126.0,0.09313195
84.0,130.0,0.08911716
84.0,134.0,0.08530992
84.0,138.0,0.08230007
84.0,142.0,0.07980516
84.0,146.0,0.07837083
84.0,150.0,0.07749101
84.0,154.0,0.076859735
84.0,158.0,0.07611282
84.0,162.0,0.07500763
84.0,166.0,0.07348031
84.0,170.0,0.07171625
84.0,174.0,0.069965236
84.0,178.0,0.06805246
84.0,182.0,0.066097684
84.0,186.0,0.06447254
84.0,190.0,0.06294278
84.0,194.0,0.06187448
84.0,198.0,0.06115353
84.0,202.0,0.060748354
84.0,206.0,0.060547642
84.0,210.0,0.06049738
84.0,214.0,0.060537934
84.0,218.0,0.06062817
84.0,222.0,0.06062951
84.0,226.0,0.060562223
84.0,230.0,0.060386315
84.0,234.0,0.060129814
84.0,238.0,0.059887335
84.0,242.0,0.05969733
84.0,246.0,0.059482448
84.0,250.0,0.058997817
84.0,254.0,0.058380604
84.0,258.0,0.057893872
84.0,262.0,0.05817271
84.0,266.0,0.059563555
84.0,270.0,0.061060548
84.0,274.0,0.061332386
84.0,278.0,0.061328582
84.0,282.0,0.057886142
84.0,286.0,0.05718729
84.0,290.0,0.055725105
84.0,294.0,0.056908958
84.0,298.0,0.05865615
84.0,302.0,0.056286693
84.0,306.0,0.056911692
84.0,310.0,0.06013626
84.0,314.0,0.06881734
84.0,318.0,0.07914034
84.0,322.0,0.08641326
84.0,326.0,0.08935076
84.0,330.0,0.0746032
84.0,334.0,0.07555909
84.0,338.0,0.07649858
84.0,342.0,0.07561474
84.0,346.0,0.07236872
84.0,350.0,0.07077715
84.0,354.0,0.07026862
84.0,358.0,0.070091546
88.0,2.0,0.060231254
88.0,6.0,0.05993168
88.0,10.0,0.059784383
88.0,14.0,0.059536323
88.0,18.0,0.059423923
88.0,22.0,0.059313588
88.0,26.0,0.059173957
88.0,30.0,0.05924064
88.0,34.0,0.059432596
88.0,38.0,0.059442542
88.0,42.0,0.05969978
88.0,46.0,0.06016811
88.0,50.0,0.060312778
88.0,54.0,0.060730115
88.0,58.0,0.061115257
88.0,62.0,0.061599366
88.0,66.0,0.062003143
88.0,70.0,0.06240017
88.0,74.0,0.06282816
88.0,78.0,0.06305454
88.0,82.0,0.06327041
88.0,86.0,0.063499436
88.0,90.0,0.06354305
88.0,94.0,0.063482314
88.0,98.0,0.0634592
88.0,102.0,0.063297026
88.0,106.0,0.06300184
88.0,110.0,0.06260095
88.0,114.0,0.06219548
88.0,118.0,0.06177219
88.0,122.0,0.06127142
88.0,126.0,0.060665667
88.0,130.0,0.059952825
88.0,134.0,0.059223488
88.0,138.0,0.05857049
88.0,142.0,0.05776857
88.0,146.0,0.0572972
88.0,150.0,0.056870125
88.0,154.0,0.0565349
88.0,158.0,0.056307487
88.0,162.0,0.056185715
88.0,166.0,0.056132987
88.0,170.0,0.056157798
88.0,174.0,0.056228146
88.0,178.0,0.056287013
88.0,182.0,0.056315087
88.0,186.0,0.05631111
88.0,190.0,0.056327105
88.0,194.0,0.056355685
88.0,198.0,0.056391165
88.0,202.0,0.05644677
88.0,206.0,0.056551665
88.0,210.0,0.056730576
88.0,214.0,0.0569634
88.0,218.0,0.057230867
88.0,222.0,0.057490543
88.0,226.0,0.05770184
88.0,230.0,0.057858564
88.0,234.0,0.058269717
88.0,238.0,0.058962747
88.0,242.0,0.05902055
88.0,246.0,0.059023455
88.0,250.0,0.059195623
88.0,254.0,0.059470065
88.0,258.0,0.059674263
88.0,262.0,0.059915908
88.0,266.0,0.060159683
88.0,270.0,0.060434528
88.0,274.0,0.060724013
88.0,278.0,0.061040744
88.0,282.0,0.061354235
88.0,286.0,0.061650276
88.0,290.0,0.061932392
88.0,294.0,0.062177375
88.0,298.0,0.06237165
88.0,302.0,0.0625216
88.0,306.0,0.062598675
88.0,310.0,0.06258906
88.0,314.0,0.06253312
88.0,318.0,0.062444896
88.0,322.0,0.062270716
88.0,326.0,0.062090375
88.0,330.0,0.061899386
88.0,334.0,0.061714195
88.0,338.0,0.061527327
88.0,342.0,0.06133172
88.0,346.0,0.0611647
88.0,350.0,0.06096004
88.0,354.0,0.060684733
88.0,358.0,0.0604702
